query_id	m	theta	hl	segm	gt_l_bucket	gt_r_bucket	gt_J_l	gt_J_r	gt_C_l	gt_C_r	gt_C_l_lmax	gt_C_r_lmax	#J>theta	#C>theta	J>theta	C>theta
S1_360!NC_060948.1!37606017!37615377!-	495	0.75	660	NC_060948.1	2842	2843	0.531056	0.667797	0.715152	0.79596	0.707071	0.79596	0	16	{}	{(NC_060948.1,2844),(NC_060948.1,2843),(NC_060948.1,3445),(NC_060948.1,3042),(NC_060948.1,3043),(NC_060948.1,3444),(NC_060948.1,4259),(NC_060948.1,4260),(NC_060948.1,4022),(NC_060948.1,3900),(NC_060948.1,4584),(NC_060948.1,4585),(NC_060948.1,2704),(NC_060948.1,3692),(NC_060948.1,3292),(NC_060948.1,3779),}
S1_6099!NC_060948.1!31372399!31382678!+	538	0.75	717	NC_060948.1	2179	2180	0.521595	0.664062	0.698885	0.789963	0.693309	0.789963	0	4	{}	{(NC_060948.1,2180),(NC_060948.1,2173),(NC_060948.1,2174),(NC_060948.1,2181),}
S1_2356!NC_060948.1!31477790!31487377!-	520	0.75	693	NC_060948.1	2263	2264	0.653418	0.653418	0.790385	0.790385	0.790385	0.790385	0	14	{}	{(NC_060948.1,2263),(NC_060948.1,2264),(NC_060948.1,2271),(NC_060948.1,2272),(NC_060948.1,3247),(NC_060948.1,2867),(NC_060948.1,2684),(NC_060948.1,2868),(NC_060948.1,3246),(NC_060948.1,2649),(NC_060948.1,3210),(NC_060948.1,2837),(NC_060948.1,2836),(NC_060948.1,3209),}
S1_187!NC_060948.1!43872118!43881335!+	428	0.75	570	NC_060948.1	3843	3844	0.62268	0.618692	0.757009	0.773364	0.752336	0.773364	0	11	{}	{(NC_060948.1,3844),(NC_060948.1,3163),(NC_060948.1,3389),(NC_060948.1,3390),(NC_060948.1,3843),(NC_060948.1,3121),(NC_060948.1,3162),(NC_060948.1,3801),(NC_060948.1,3842),(NC_060948.1,3120),(NC_060948.1,3879),}
S1_4096!NC_060948.1!1109238!1117876!-	416	0.75	554	NC_060948.1	98	99	0.292187	0.652695	0.461538	0.800481	0.454327	0.800481	0	1	{}	{(NC_060948.1,99),}
S1_520!NC_060948.1!43540922!43551080!-	527	0.75	702	NC_060948.1	3096	3097	0.627692	0.671406	0.785579	0.806452	0.781784	0.806452	0	49	{}	{(NC_060948.1,2541),(NC_060948.1,2544),(NC_060948.1,2728),(NC_060948.1,2727),(NC_060948.1,3094),(NC_060948.1,3097),(NC_060948.1,3093),(NC_060948.1,2540),(NC_060948.1,3128),(NC_060948.1,2759),(NC_060948.1,3129),(NC_060948.1,2758),(NC_060948.1,2573),(NC_060948.1,2574),(NC_060948.1,2605),(NC_060948.1,2790),(NC_060948.1,2543),(NC_060948.1,2760),(NC_060948.1,2603),(NC_060948.1,3096),(NC_060948.1,3158),(NC_060948.1,2604),(NC_060948.1,2572),(NC_060948.1,3127),(NC_060948.1,3550),(NC_060948.1,3157),(NC_060948.1,3126),(NC_060948.1,2757),(NC_060948.1,2723),(NC_060948.1,3551),(NC_060948.1,2539),(NC_060948.1,2571),(NC_060948.1,2724),(NC_060948.1,2756),(NC_060948.1,2542),(NC_060948.1,3092),(NC_060948.1,2602),(NC_060948.1,2789),(NC_060948.1,3159),(NC_060948.1,2725),(NC_060948.1,2791),(NC_060948.1,2606),(NC_060948.1,2788),(NC_060948.1,3552),(NC_060948.1,3469),(NC_060948.1,3470),(NC_060948.1,4310),(NC_060948.1,4219),(NC_060948.1,4162),}
S1_5265!NC_060948.1!33162489!33171302!+	476	0.75	634	NC_060948.1	2610	2611	0.616438	0.64	0.773109	0.773109	0.773109	0.773109	0	11	{}	{(NC_060948.1,2611),(NC_060948.1,2610),(NC_060948.1,2647),(NC_060948.1,2649),(NC_060948.1,2646),(NC_060948.1,2648),(NC_060948.1,2613),(NC_060948.1,2612),(NC_060948.1,2609),(NC_060948.1,2650),(NC_060948.1,2614),}
S1_5204!NC_060948.1!19123091!19131065!-	412	0.75	549	NC_060948.1	1727	1728	0.159251	0.668	0.167476	0.81068	0.165049	0.81068	0	2	{}	{(NC_060948.1,1728),(NC_060948.1,1680),}
S1_3501!NC_060948.1!37264288!37279625!+	791	0.75	1054	NC_060948.1	1764	1765	0.653103	0.653103	0.811631	0.812895	0.811631	0.812895	0	9	{}	{(NC_060948.1,1765),(NC_060948.1,1764),(NC_060948.1,2134),(NC_060948.1,1885),(NC_060948.1,1886),(NC_060948.1,2135),(NC_060948.1,2326),(NC_060948.1,2325),(NC_060948.1,2324),}
S1_580!NC_060948.1!32529004!32537010!-	431	0.75	574	NC_060948.1	2827	2828	0.548023	0.676983	0.75406	0.812065	0.737819	0.812065	0	263	{}	{(NC_060948.1,2828),(NC_060948.1,3282),(NC_060948.1,2991),(NC_060948.1,3296),(NC_060948.1,2829),(NC_060948.1,2971),(NC_060948.1,4108),(NC_060948.1,2841),(NC_060948.1,2961),(NC_060948.1,2960),(NC_060948.1,2981),(NC_060948.1,2982),(NC_060948.1,3689),(NC_060948.1,2972),(NC_060948.1,2992),(NC_060948.1,3281),(NC_060948.1,4141),(NC_060948.1,2827),(NC_060948.1,2990),(NC_060948.1,2979),(NC_060948.1,2980),(NC_060948.1,2842),(NC_060948.1,2969),(NC_060948.1,2970),(NC_060948.1,2959),(NC_060948.1,2840),(NC_060948.1,3651),(NC_060948.1,3687),(NC_060948.1,4107),(NC_060948.1,4139),(NC_060948.1,3297),(NC_060948.1,3295),(NC_060948.1,2996),(NC_060948.1,2976),(NC_060948.1,3650),(NC_060948.1,2846),(NC_060948.1,4702),(NC_060948.1,2985),(NC_060948.1,2986),(NC_060948.1,4708),(NC_060948.1,2937),(NC_060948.1,4703),(NC_060948.1,2975),(NC_060948.1,4140),(NC_060948.1,2843),(NC_060948.1,4707),(NC_060948.1,2983),(NC_060948.1,2995),(NC_060948.1,2845),(NC_060948.1,2936),(NC_060948.1,2973),(NC_060948.1,2993),(NC_060948.1,4709),(NC_060948.1,3301),(NC_060948.1,4704),(NC_060948.1,4573),(NC_060948.1,4571),(NC_060948.1,4568),(NC_060948.1,4567),(NC_060948.1,3298),(NC_060948.1,3283),(NC_060948.1,3284),(NC_060948.1,4210),(NC_060948.1,4208),(NC_060948.1,2962),(NC_060948.1,4596),(NC_060948.1,3688),(NC_060948.1,4572),(NC_060948.1,4458),(NC_060948.1,5021),(NC_060948.1,2830),(NC_060948.1,5098),(NC_060948.1,4453),(NC_060948.1,3285),(NC_060948.1,5184),(NC_060948.1,3540),(NC_060948.1,4000),(NC_060948.1,4142),(NC_060948.1,5191),(NC_060948.1,3300),(NC_060948.1,3690),(NC_060948.1,4591),(NC_060948.1,5018),(NC_060948.1,5022),(NC_060948.1,5030),(NC_060948.1,2681),(NC_060948.1,5176),(NC_060948.1,4566),(NC_060948.1,5024),(NC_060948.1,4268),(NC_060948.1,2674),(NC_060948.1,3539),(NC_060948.1,4269),(NC_060948.1,5182),(NC_060948.1,3694),(NC_060948.1,4856),(NC_060948.1,5016),(NC_060948.1,4791),(NC_060948.1,3130),(NC_060948.1,3162),(NC_060948.1,5096),(NC_060948.1,5028),(NC_060948.1,3387),(NC_060948.1,4857),(NC_060948.1,5025),(NC_060948.1,3652),(NC_060948.1,4214),(NC_060948.1,4109),(NC_060948.1,3999),(NC_060948.1,5023),(NC_060948.1,5031),(NC_060948.1,5099),(NC_060948.1,5093),(NC_060948.1,2673),(NC_060948.1,2680),(NC_060948.1,2679),(NC_060948.1,5190),(NC_060948.1,5189),(NC_060948.1,5175),(NC_060948.1,4800),(NC_060948.1,5186),(NC_060948.1,4792),(NC_060948.1,3359),(NC_060948.1,4710),(NC_060948.1,3389),(NC_060948.1,4574),(NC_060948.1,3842),(NC_060948.1,4267),(NC_060948.1,4266),(NC_060948.1,3129),(NC_060948.1,3357),(NC_060948.1,3356),(NC_060948.1,3388),(NC_060948.1,3841),(NC_060948.1,4597),(NC_060948.1,4790),(NC_060948.1,5185),(NC_060948.1,4570),(NC_060948.1,4706),(NC_060948.1,4527),(NC_060948.1,3201),(NC_060948.1,4794),(NC_060948.1,4528),(NC_060948.1,4598),(NC_060948.1,4668),(NC_060948.1,4667),(NC_060948.1,4670),(NC_060948.1,4669),(NC_060948.1,4671),(NC_060948.1,3131),(NC_060948.1,4799),(NC_060948.1,4525),(NC_060948.1,4526),(NC_060948.1,2938),(NC_060948.1,4460),(NC_060948.1,4455),(NC_060948.1,4271),(NC_060948.1,3163),(NC_060948.1,4110),(NC_060948.1,3200),(NC_060948.1,3698),(NC_060948.1,4211),(NC_060948.1,4213),(NC_060948.1,3878),(NC_060948.1,4587),(NC_060948.1,5020),(NC_060948.1,4459),(NC_060948.1,4449),(NC_060948.1,4362),(NC_060948.1,4363),(NC_060948.1,3877),(NC_060948.1,5027),(NC_060948.1,5095),(NC_060948.1,5181),(NC_060948.1,4701),(NC_060948.1,5015),(NC_060948.1,3810),(NC_060948.1,2793),(NC_060948.1,3808),(NC_060948.1,3426),(NC_060948.1,5019),(NC_060948.1,4798),(NC_060948.1,5026),(NC_060948.1,5094),(NC_060948.1,4855),(NC_060948.1,3002),(NC_060948.1,2935),(NC_060948.1,2934),(NC_060948.1,3165),(NC_060948.1,3164),(NC_060948.1,2672),(NC_060948.1,2677),(NC_060948.1,5283),(NC_060948.1,2676),(NC_060948.1,5282),(NC_060948.1,2763),(NC_060948.1,2578),(NC_060948.1,3463),(NC_060948.1,4804),(NC_060948.1,4803),(NC_060948.1,3161),(NC_060948.1,5288),(NC_060948.1,3428),(NC_060948.1,4705),(NC_060948.1,4569),(NC_060948.1,4209),(NC_060948.1,5289),(NC_060948.1,4809),(NC_060948.1,3840),(NC_060948.1,4207),(NC_060948.1,3653),(NC_060948.1,4112),(NC_060948.1,3697),(NC_060948.1,4801),(NC_060948.1,2678),(NC_060948.1,5188),(NC_060948.1,5029),(NC_060948.1,3133),(NC_060948.1,2626),(NC_060948.1,4802),(NC_060948.1,2687),(NC_060948.1,4151),(NC_060948.1,4150),(NC_060948.1,2622),(NC_060948.1,3921),(NC_060948.1,2999),(NC_060948.1,5317),(NC_060948.1,5290),(NC_060948.1,2796),(NC_060948.1,2797),(NC_060948.1,2762),(NC_060948.1,3430),(NC_060948.1,4717),(NC_060948.1,3202),(NC_060948.1,4149),(NC_060948.1,2757),(NC_060948.1,3465),(NC_060948.1,3807),(NC_060948.1,3001),(NC_060948.1,2614),(NC_060948.1,5100),(NC_060948.1,3923),(NC_060948.1,3242),(NC_060948.1,5316),(NC_060948.1,3699),(NC_060948.1,4274),(NC_060948.1,5183),(NC_060948.1,2939),(NC_060948.1,5017),(NC_060948.1,3702),(NC_060948.1,4146),(NC_060948.1,4868),(NC_060948.1,4869),(NC_060948.1,4145),(NC_060948.1,2998),(NC_060948.1,2853),(NC_060948.1,2892),(NC_060948.1,4282),(NC_060948.1,4281),(NC_060948.1,4712),(NC_060948.1,3925),(NC_060948.1,4870),(NC_060948.1,4279),}
S1_5203!NC_060948.1!43879949!43889689!+	456	0.75	608	NC_060948.1	3603	3604	0.408621	0.644809	0.587719	0.776316	0.583333	0.776316	0	3	{}	{(NC_060948.1,3604),(NC_060948.1,3605),(NC_060948.1,3178),}
S1_4352!NC_060948.1!54528920!54545184!-	705	0.75	940	NC_060948.1	2897	2898	0.538462	0.598194	0.724823	0.753191	0.720567	0.753191	0	1	{}	{(NC_060948.1,2898),}
S1_2047!NC_060948.1!19086541!19096037!+	481	0.75	641	NC_060948.1	1476	1477	0.1	0.630208	0.101871	0.754678	0.101871	0.754678	0	3	{}	{(NC_060948.1,1442),(NC_060948.1,1441),(NC_060948.1,1477),}
S1_5729!NC_060948.1!30989963!31000034!+	500	0.75	666	NC_060948.1	2318	2319	0.593002	0.64404	0.746	0.778	0.724	0.778	0	1	{}	{(NC_060948.1,2319),}
S1_239!NC_060948.1!35406212!35414245!+	357	0.75	476	NC_060948.1	3710	3711	0.494759	0.646651	0.666667	0.784314	0.661064	0.784314	0	2	{}	{(NC_060948.1,3711),(NC_060948.1,4520),}
S1_744!NC_060948.1!48015795!48027389!-	556	0.75	741	NC_060948.1	3237	3238	0.530641	0.641679	0.710432	0.769784	0.701439	0.769784	0	4	{}	{(NC_060948.1,3238),(NC_060948.1,3239),(NC_060948.1,2886),(NC_060948.1,2887),}
S1_2716!NC_060948.1!41486047!41495383!-	411	0.75	548	NC_060948.1	3778	3779	0.46988	0.685714	0.671533	0.817518	0.654501	0.817518	0	2	{}	{(NC_060948.1,3779),(NC_060948.1,3780),}
S1_5556!NC_060948.1!30988620!30998598!-	519	0.75	692	NC_060948.1	2231	2232	0.659054	0.659054	0.77842	0.77842	0.77842	0.77842	0	2	{}	{(NC_060948.1,2232),(NC_060948.1,2231),}
S1_1561!NC_060948.1!18652104!18659705!+	407	0.75	542	NC_060948.1	1707	1708	0.684322	0.698312	0.793612	0.813268	0.793612	0.813268	0	3	{}	{(NC_060948.1,1708),(NC_060948.1,1707),(NC_060948.1,1745),}
S1_4671!NC_060948.1!61583205!61592593!+	469	0.75	625	NC_060948.1	4911	4912	0.579564	0.683929	0.771855	0.816631	0.759062	0.816631	0	24	{}	{(NC_060948.1,4912),(NC_060948.1,4913),(NC_060948.1,4911),(NC_060948.1,3907),(NC_060948.1,3554),(NC_060948.1,3520),(NC_060948.1,3141),(NC_060948.1,3074),(NC_060948.1,2932),(NC_060948.1,2896),(NC_060948.1,2867),(NC_060948.1,4592),(NC_060948.1,4591),(NC_060948.1,4742),(NC_060948.1,3998),(NC_060948.1,3489),(NC_060948.1,2897),(NC_060948.1,3075),(NC_060948.1,4741),(NC_060948.1,3908),(NC_060948.1,3555),(NC_060948.1,2933),(NC_060948.1,4252),(NC_060948.1,3182),}
S1_3382!NC_060948.1!43241934!43251774!-	428	0.75	570	NC_060948.1	3788	3789	0.647619	0.647619	0.794393	0.794393	0.794393	0.794393	0	3	{}	{(NC_060948.1,3788),(NC_060948.1,3789),(NC_060948.1,3111),}
S1_5965!NC_060948.1!44022052!44032539!+	560	0.75	746	NC_060948.1	2946	2947	0.465269	0.65727	0.716071	0.791071	0.707143	0.791071	0	12	{}	{(NC_060948.1,2947),(NC_060948.1,2425),(NC_060948.1,2921),(NC_060948.1,2400),(NC_060948.1,2399),(NC_060948.1,2976),(NC_060948.1,2948),(NC_060948.1,2629),(NC_060948.1,2630),(NC_060948.1,2920),(NC_060948.1,2573),(NC_060948.1,2398),}
S1_4642!NC_060948.1!1844551!1852971!-	416	0.75	554	NC_060948.1	164	165	0.665289	0.691358	0.774038	0.810096	0.774038	0.810096	0	2	{}	{(NC_060948.1,165),(NC_060948.1,164),}
S1_3973!NC_060948.1!31262725!31276438!+	714	0.75	952	NC_060948.1	1635	1636	0.684741	0.672875	0.80112	0.810924	0.798319	0.810924	0	59	{}	{(NC_060948.1,1641),(NC_060948.1,1636),(NC_060948.1,1640),(NC_060948.1,1635),(NC_060948.1,1680),(NC_060948.1,2208),(NC_060948.1,2460),(NC_060948.1,2207),(NC_060948.1,2461),(NC_060948.1,2204),(NC_060948.1,2184),(NC_060948.1,2185),(NC_060948.1,1681),(NC_060948.1,1690),(NC_060948.1,2458),(NC_060948.1,1689),(NC_060948.1,2485),(NC_060948.1,1602),(NC_060948.1,2183),(NC_060948.1,2182),(NC_060948.1,1692),(NC_060948.1,2209),(NC_060948.1,2210),(NC_060948.1,1571),(NC_060948.1,2205),(NC_060948.1,1572),(NC_060948.1,1603),(NC_060948.1,2206),(NC_060948.1,2459),(NC_060948.1,2483),(NC_060948.1,2484),(NC_060948.1,2486),(NC_060948.1,1693),(NC_060948.1,1639),(NC_060948.1,1691),(NC_060948.1,1634),(NC_060948.1,2462),(NC_060948.1,1683),(NC_060948.1,2481),(NC_060948.1,1682),(NC_060948.1,1694),(NC_060948.1,2186),(NC_060948.1,2463),(NC_060948.1,1679),(NC_060948.1,2487),(NC_060948.1,1573),(NC_060948.1,2181),(NC_060948.1,2203),(NC_060948.1,2482),(NC_060948.1,2466),(NC_060948.1,2465),(NC_060948.1,2488),(NC_060948.1,2211),(NC_060948.1,2191),(NC_060948.1,2189),(NC_060948.1,2190),(NC_060948.1,1695),(NC_060948.1,1604),(NC_060948.1,2187),}
S1_2082!NC_060948.1!61421657!61432781!-	534	0.75	712	NC_060948.1	4299	4300	0.630252	0.642746	0.752809	0.771536	0.749064	0.771536	0	3	{}	{(NC_060948.1,4300),(NC_060948.1,4299),(NC_060948.1,4301),}
S1_1336!NC_060948.1!38079626!38088084!-	365	0.75	486	NC_060948.1	3912	3913	0.645598	0.659039	0.786301	0.789041	0.786301	0.789041	0	5	{}	{(NC_060948.1,3913),(NC_060948.1,3912),(NC_060948.1,3426),(NC_060948.1,3558),(NC_060948.1,3379),}
S1_2354!NC_060948.1!39431055!39445448!-	754	0.75	1005	NC_060948.1	1959	1960	0.582431	0.645126	0.750663	0.781167	0.742706	0.781167	0	8	{}	{(NC_060948.1,1960),(NC_060948.1,1833),(NC_060948.1,2217),(NC_060948.1,1959),(NC_060948.1,1830),(NC_060948.1,1834),(NC_060948.1,1937),(NC_060948.1,1936),}
S1_4687!NC_060948.1!23899721!23911799!+	590	0.75	786	NC_060948.1	1508	1509	0.231496	0.650418	0.250847	0.791525	0.249153	0.791525	0	7	{}	{(NC_060948.1,1509),(NC_060948.1,1526),(NC_060948.1,1525),(NC_060948.1,1629),(NC_060948.1,1628),(NC_060948.1,1612),(NC_060948.1,1611),}
S1_4020!NC_060948.1!38544716!38559472!-	778	0.75	1037	NC_060948.1	1855	1856	0.607621	0.665955	0.777635	0.802057	0.775064	0.802057	0	14	{}	{(NC_060948.1,1856),(NC_060948.1,1855),(NC_060948.1,2105),(NC_060948.1,2106),(NC_060948.1,1873),(NC_060948.1,2124),(NC_060948.1,1872),(NC_060948.1,1731),(NC_060948.1,1730),(NC_060948.1,1748),(NC_060948.1,2125),(NC_060948.1,1749),(NC_060948.1,1874),(NC_060948.1,1857),}
S1_5782!NC_060948.1!46457052!46468180!-	510	0.75	680	NC_060948.1	3412	3413	0.665574	0.665574	0.796078	0.798039	0.796078	0.796078	0	19	{}	{(NC_060948.1,3413),(NC_060948.1,3412),(NC_060948.1,3030),(NC_060948.1,3416),(NC_060948.1,3029),(NC_060948.1,3415),(NC_060948.1,4264),(NC_060948.1,4325),(NC_060948.1,4198),(NC_060948.1,4266),(NC_060948.1,4278),(NC_060948.1,3399),(NC_060948.1,4322),(NC_060948.1,3008),(NC_060948.1,4335),(NC_060948.1,4276),(NC_060948.1,4334),(NC_060948.1,4197),(NC_060948.1,4265),}
S1_401!NC_060948.1!34464697!34475621!+	574	0.75	765	NC_060948.1	2251	2252	0.619519	0.619519	0.763066	0.763066	0.763066	0.763066	0	4	{}	{(NC_060948.1,2252),(NC_060948.1,2251),(NC_060948.1,2249),(NC_060948.1,2250),}
S1_3497!NC_060948.1!26104292!26113151!+	464	0.75	618	NC_060948.1	2097	2098	0.231707	0.604651	0.247845	0.728448	0.24569	0.728448	0	0	{}	{}
S1_4561!NC_060948.1!563745!574217!+	488	0.75	650	NC_060948.1	41	42	0.3174	0.710345	0.348361	0.846311	0.342213	0.846311	0	1	{}	{(NC_060948.1,42),}
S1_3960!NC_060948.1!37968067!37979729!-	599	0.75	798	NC_060948.1	2375	2376	0.639785	0.639785	0.794658	0.794658	0.794658	0.794658	0	11	{}	{(NC_060948.1,2376),(NC_060948.1,2375),(NC_060948.1,2158),(NC_060948.1,2048),(NC_060948.1,2049),(NC_060948.1,2011),(NC_060948.1,2156),(NC_060948.1,2157),(NC_060948.1,2658),(NC_060948.1,2627),(NC_060948.1,2957),}
S1_1520!NC_060948.1!13133969!13144615!-	515	0.75	686	NC_060948.1	947	948	0.38986	0.664452	0.434951	0.778641	0.434951	0.778641	0	1	{}	{(NC_060948.1,948),}
S1_420!NC_060948.1!54560816!54570989!-	475	0.75	633	NC_060948.1	4306	4307	0.62087	0.62087	0.751579	0.751579	0.751579	0.751579	0	2	{}	{(NC_060948.1,4307),(NC_060948.1,4306),}
S1_5507!NC_060948.1!4680397!4692922!+	599	0.75	798	NC_060948.1	291	292	0.540845	0.638239	0.646077	0.774624	0.641068	0.774624	0	1	{}	{(NC_060948.1,292),}
S1_5670!NC_060948.1!7445265!7456356!-	532	0.75	709	NC_060948.1	523	524	0.697933	0.697933	0.825188	0.825188	0.825188	0.825188	0	2	{}	{(NC_060948.1,524),(NC_060948.1,523),}
S1_5263!NC_060948.1!54594783!54603496!+	413	0.75	550	NC_060948.1	4958	4959	0.530612	0.632323	0.682809	0.757869	0.661017	0.757869	0	1	{}	{(NC_060948.1,4959),}
S1_2855!NC_060948.1!24069879!24078061!+	426	0.75	568	NC_060948.1	2103	2104	0.701826	0.709742	0.816901	0.838028	0.812207	0.838028	0	4	{}	{(NC_060948.1,2104),(NC_060948.1,2103),(NC_060948.1,2247),(NC_060948.1,2246),}
S1_1499!NC_060948.1!46377371!46394049!+	803	0.75	1070	NC_060948.1	2164	2165	0.552709	0.613101	0.712329	0.745953	0.706102	0.745953	0	0	{}	{}
S1_5333!NC_060948.1!32842348!32854333!+	556	0.75	741	NC_060948.1	2212	2213	0.553746	0.703077	0.613309	0.827338	0.613309	0.821942	0	5	{}	{(NC_060948.1,2213),(NC_060948.1,2244),(NC_060948.1,2564),(NC_060948.1,3220),(NC_060948.1,2330),}
S1_1811!NC_060948.1!33457439!33465587!+	417	0.75	556	NC_060948.1	3002	3003	0.507547	0.626531	0.671463	0.736211	0.664269	0.736211	0	0	{}	{}
S1_3743!NC_060948.1!23660524!23668655!+	422	0.75	562	NC_060948.1	2089	2090	0.653386	0.66998	0.777251	0.798578	0.777251	0.798578	0	5	{}	{(NC_060948.1,2090),(NC_060948.1,2089),(NC_060948.1,2155),(NC_060948.1,2300),(NC_060948.1,2299),}
S1_5033!NC_060948.1!21119497!21131047!+	588	0.75	784	NC_060948.1	1336	1337	0.490476	0.653736	0.622449	0.778912	0.605442	0.777211	0	1	{}	{(NC_060948.1,1337),}
S1_4753!NC_060948.1!20011381!20022997!+	570	0.75	760	NC_060948.1	1306	1307	0.187708	0.637784	0.198246	0.789474	0.198246	0.789474	0	1	{}	{(NC_060948.1,1307),}
S1_280!NC_060948.1!845140!857959!-	611	0.75	814	NC_060948.1	50	51	0.24565	0.665786	0.404255	0.824877	0.394435	0.824877	0	1	{}	{(NC_060948.1,51),}
S1_2564!NC_060948.1!26248716!26254950!-	285	0.75	380	NC_060948.1	3431	3432	0.17	0.64723	0.178947	0.778947	0.178947	0.778947	0	2	{}	{(NC_060948.1,3432),(NC_060948.1,3219),}
S1_2137!NC_060948.1!44664807!44676947!+	599	0.75	798	NC_060948.1	2795	2796	0.489441	0.643741	0.691152	0.782972	0.682805	0.782972	0	4	{}	{(NC_060948.1,2796),(NC_060948.1,2472),(NC_060948.1,2473),(NC_060948.1,2313),}
